anime_id,character_id,name,role,favorites
55791,188038,"Arima, Kana",Main,7920.0
55791,185313,"Hoshino, Aquamarine",Main,4978.0
55791,195178,"Kurokawa, Akane",Main,4803.0
55791,252088,"Adashino, Mei",Supporting,5.0
55791,254189,Akane's Father,Supporting,0.0
55791,251112,Akane's Mother,Supporting,0.0
55791,227224,"Amamiya, Gorou",Supporting,162.0
55791,256292,"Anemone, Monemone",Supporting,0.0
55791,252092,"Funato, Ryouma",Supporting,0.0
55791,249455,GOA,Supporting,1.0
55791,189840,"Gotanda, Taishi",Supporting,205.0
55791,252091,"Hayashibara, Kiiro",Supporting,0.0
55791,234197,"Himekawa, Airi",Supporting,1.0
55791,205365,"Himekawa, Taiki",Supporting,12.0
55791,255657,Himura,Supporting,1.0
55791,188037,"Hoshino, Ai",Supporting,7500.0
55791,186921,"Hoshino, Ruby",Supporting,2486.0
55791,208889,"Kaburagi, Masaya",Supporting,0.0
55791,225342,"Kamiki, Hikaru",Supporting,39.0
55791,245593,"Kamoshida, Sakuya",Supporting,2.0
55791,256746,"Katayose, Yura",Supporting,0.0
55791,229178,"Kichijouji, Yoriko",Supporting,9.0
55791,249461,"Kindaichi, Toshirou",Supporting,0.0
55791,208887,"Kotobuki, Minami",Supporting,24.0
55791,208885,"Kumano, Nobuyuki",Supporting,2.0
55791,199940,Mem-Cho,Supporting,755.0
55791,252090,"Mita, Norio",Supporting,0.0
55791,208886,"Morimoto, Kengo",Supporting,2.0
55791,201315,"Narushima, Melt",Supporting,38.0
55791,204643,"Raida, Sumiaki",Supporting,3.0
55791,189839,"Saitou, Miyako",Supporting,348.0
55791,202179,"Samejima, Abiko",Supporting,77.0
55791,208888,"Shiranui, Frill",Supporting,29.0
55791,229629,"Sumi, Yuki",Supporting,10.0
55791,228798,Taishi's Mother,Supporting,1.0
55791,227225,"Tendouji, Sarina",Supporting,122.0
55791,235318,Tsukuyomi,Supporting,16.0
55791,252089,"Yoshidomi, Koyuki",Supporting,0.0
54744,195230,"Kujou, Alisa Mikhailovna",Main,2350.0
54744,195229,"Kuze, Masachika",Main,376.0
54744,252087,Andou,Supporting,0.0
54744,255397,Elementary School Teacher,Supporting,0.0
54744,240419,"Kenzaki, Touya",Supporting,4.0
54744,207920,"Kimishima, Ayano",Supporting,74.0
54744,242158,"Kiyomiya, Hikaru",Supporting,3.0
54744,255331,"Kujou, Akemi",Supporting,8.0
54744,205633,"Kujou, Maria Mikhailovna",Supporting,391.0
54744,252815,"Kuze, Kyoutarou",Supporting,0.0
54744,255330,"Kuze, Tomohisa",Supporting,1.0
54744,242157,"Maruyama, Takeshi",Supporting,3.0
54744,207929,"Miyamae, Nonoa",Supporting,54.0
54744,207924,"Sarashina, Chisaki",Supporting,19.0
54744,255051,"Suou, Gensei",Supporting,0.0
54744,253550,"Suou, Yumi",Supporting,2.0
54744,195231,"Suou, Yuki",Supporting,1534.0
54744,207936,"Taniyama, Sayaka",Supporting,7.0
58059,242683,"Serfort, Elfaria Albis",Main,140.0
58059,242682,"Serfort, Will",Main,115.0
58059,250185,"Alerht, Lunais",Supporting,0.0
58059,250190,"Alf, Ellenor Ljos",Supporting,1.0
58059,254812,"Alfeld, Sarissa",Supporting,0.0
58059,250187,"Anouve, Caldron",Supporting,0.0
58059,250183,"Baret, Gordon",Supporting,0.0
58059,254107,"Challia, Filvis",Supporting,0.0
58059,253018,Donnan,Supporting,0.0
58059,256159,Fin,Supporting,0.0
58059,253772,Gina,Supporting,0.0
58059,255789,Headless,Supporting,0.0
58059,254344,"Holland, Rogue",Supporting,0.0
58059,243800,Kiki,Supporting,18.0
58059,254343,"Klever, Emma",Supporting,0.0
58059,245624,"Lindor, Wignall",Supporting,1.0
58059,250192,Logwell,Supporting,0.0
58059,243799,"Loire, Colette",Supporting,31.0
58059,255651,"Mainy, Karen",Supporting,0.0
58059,253771,"Maius, Mike",Supporting,0.0
58059,255214,"Marcus, Bruno",Supporting,0.0
58059,254850,"Marteau, Flip",Supporting,0.0
58059,255213,Marze,Supporting,0.0
58059,250184,"Marze, Lyril",Supporting,0.0
58059,250186,"Moraine, Jhorua",Supporting,0.0
58059,252340,Narrator,Supporting,0.0
58059,248940,"Nauman, Rosti",Supporting,10.0
58059,248941,"Norgram, Workner",Supporting,2.0
58059,255476,"Nosferat, Eliza",Supporting,0.0
58059,250191,"Oldeking, Aron Masterius",Supporting,0.0
58059,245623,"Owenzaus, Lihanna",Supporting,32.0
58059,253017,"Prehnite, Rose",Supporting,0.0
58059,225024,"Reinberg, Julius",Supporting,1.0
58059,250189,"Reinbolt, Zeo Torzeus",Supporting,3.0
58059,248942,"Serfence, Edward",Supporting,1.0
58059,254105,"Snoke, Palm",Supporting,0.0
58059,250182,"Stellamaris, Iris X.",Supporting,0.0
58059,243801,"Ulster, Sion",Supporting,7.0
58059,254106,"Viridis, Lefiya",Supporting,0.0
58059,250188,"Wiseman, Cariott Incindia",Supporting,0.0
52635,178105,"Ja, Wangnan",Main,100.0
52635,175670,Twenty-Fifth Bam,Main,2543.0
52635,179995,"Akraptor, Hon",Supporting,3.0
52635,256374,"Amae, Sophia",Supporting,0.0
52635,255426,Announcer,Supporting,0.0
52635,255442,Apple,Supporting,0.0
52635,254861,Augusgus,Supporting,0.0
52635,255502,"Blarode, Chang",Supporting,0.0
52635,178910,"Blitz, Quant",Supporting,9.0
52635,255501,"Blitz, Quaetro",Supporting,0.0
52635,255446,Bruce,Supporting,0.0
52635,256291,"Cassano, Beniamino",Supporting,0.0
52635,253991,"Edin, Dan",Supporting,0.0
52635,254206,"Edrok, Alumik",Supporting,0.0
52635,256659,Emile,Supporting,0.0
52635,255444,Fake Viole,Supporting,0.0
52635,256660,Great Teacher,Supporting,0.0
52635,255443,Gyetang,Supporting,1.0
52635,178904,"Ha, Jinsung",Supporting,94.0
52635,178108,Hatz,Supporting,162.0
52635,178106,Hwaryun,Supporting,626.0
52635,178907,"Jahad, Khun Maschenny",Supporting,39.0
52635,175865,"Jahad, Endorsi",Supporting,1240.0
52635,175866,"Jahad, Ha Yuri",Supporting,977.0
52635,175708,"Jahad, Anaak",Supporting,88.0
52635,182409,"Kang, Horyang",Supporting,2.0
52635,178909,Karaka,Supporting,37.0
52635,176657,"Khun, Aguero Agnes",Supporting,4288.0
52635,178906,"Khun, Ran",Supporting,28.0
52635,178110,Lero-Ro,Supporting,166.0
52635,253752,"Lurker, Kim",Supporting,0.0
52635,256494,Maddox,Supporting,0.0
52635,175892,"Mazino, Urek",Supporting,483.0
52635,255276,Michael,Supporting,0.0
52635,255505,Mr. Mole,Supporting,0.0
52635,183860,"Mule, Love",Supporting,0.0
52635,255500,Noma,Supporting,0.0
52635,184218,Novick,Supporting,1.0
52635,184440,"Nya, Nia",Supporting,4.0
52635,186803,Paracule,Supporting,4.0
52635,178109,"Phonsekal, Laure",Supporting,83.0
52635,178914,"Po Bidau, Gustang",Supporting,6.0
52635,256654,Poken,Supporting,0.0
52635,187226,Prince,Supporting,0.0
52635,175893,Rachel,Supporting,335.0
52635,183940,Rapdevil,Supporting,0.0
52635,187227,Reflejo,Supporting,0.0
52635,253750,"Repellista Zahard, Jaina",Supporting,0.0
52635,178104,Shibisu,Supporting,114.0
52635,256495,Snakeman,Supporting,0.0
52635,254860,Tin,Supporting,0.0
52635,256830,Traveler,Supporting,0.0
52635,211567,Verdi,Supporting,0.0
52635,211564,Vespa,Supporting,1.0
52635,175704,"Wraithraiser, Rak",Supporting,1222.0
52635,182821,"Xia, Xia",Supporting,3.0
52635,178553,"Yeo, Goseng",Supporting,1.0
52635,178552,"Yeo, Miseng",Supporting,0.0
52635,178903,"Yeon, Yihwa",Supporting,119.0
52635,255445,Yeongsuk,Supporting,0.0
52635,178111,"Yu, Han Sung",Supporting,50.0
52635,256373,Yuje,Supporting,0.0
58426,244932,"Bashame, Meme",Main,177.0
58426,208619,"Koshi, Anko",Main,49.0
58426,208617,"Koshi, Torako",Main,147.0
58426,208618,"Shikanoko, Noko",Main,492.0
58426,254557,"Inukai, Mitsu",Supporting,0.0
58426,255658,"Kumatori, Souichirou",Supporting,0.0
58426,255986,"Miura, John",Supporting,1.0
58426,244931,Narrator,Supporting,7.0
58426,249578,"Nekoyamada, Neko",Supporting,36.0
58426,249579,"Tanukikouji, Kinu",Supporting,14.0
58426,249580,"Tsubameya, Chiharu",Supporting,11.0
58426,253177,"Tsubameya, Yoshiharu",Supporting,7.0
58426,252321,Ukai,Supporting,4.0
57524,213638,"Komari, Chika",Main,254.0
57524,213636,"Nukumizu, Kazuhiko",Main,130.0
57524,213639,"Yakishio, Lemon",Main,306.0
57524,213637,"Yanami, Anna",Main,1287.0
57524,213644,"Amanatsu, Konami",Supporting,8.0
57524,252619,"Asagumo, Chihaya",Supporting,2.0
57524,252618,"Ayano, Mitsuki",Supporting,0.0
57524,255180,"Basori, Tiara",Supporting,40.0
57524,254054,"Gondou, Asami",Supporting,1.0
57524,252616,"Hakamada, Sousuke",Supporting,1.0
57524,252617,"Himemiya, Karen",Supporting,5.0
57524,255179,"Houkobaru, Hibari",Supporting,3.0
57524,255450,"Komari, Hina",Supporting,0.0
57524,255449,"Komari, Susumu",Supporting,0.0
57524,213645,"Konuki, Sayo",Supporting,22.0
57524,254323,Lemon's Grandmother,Supporting,1.0
57524,255451,Nishikawa,Supporting,0.0
57524,213641,"Nukumizu, Kaju",Supporting,70.0
57524,253400,"Shikiya, Yumeko",Supporting,78.0
57524,213643,"Tamaki, Shintarou",Supporting,3.0
57524,213642,"Tsukinoki, Koto",Supporting,9.0
52367,242644,Annette,Main,14.0
52367,242643,Nir,Main,4.0
52367,213718,Sensei,Main,188.0
52367,242642,Tama,Main,18.0
52367,253566,Aria,Supporting,0.0
52367,254168,Briyard,Supporting,0.0
52367,255282,Cathy,Supporting,0.0
52367,252520,Charlotte,Supporting,0.0
52367,255609,Doran,Supporting,0.0
52367,253564,Elton,Supporting,0.0
52367,256252,Elulu,Supporting,0.0
52367,254601,Esche,Supporting,6.0
52367,255610,Femmelos,Supporting,0.0
52367,253853,Glasses,Supporting,0.0
52367,252842,Gomez,Supporting,0.0
52367,255925,Hikari,Supporting,0.0
52367,251237,Kaibara,Supporting,0.0
52367,254170,Kojika,Supporting,0.0
52367,252840,Koutarou,Supporting,1.0
52367,253851,Kyoutarou,Supporting,0.0
52367,254169,Lapama,Supporting,0.0
52367,254441,Leon,Supporting,0.0
52367,245529,Melos,Supporting,1.0
52367,253565,Miller,Supporting,0.0
52367,255281,Nate,Supporting,0.0
52367,256251,Oberis,Supporting,1.0
52367,252517,Otto,Supporting,0.0
52367,253567,Pope,Supporting,0.0
52367,256254,Rodos,Supporting,0.0
52367,254991,Sabu,Supporting,0.0
52367,245530,Sacchan,Supporting,3.0
52367,255235,Saitou,Supporting,0.0
52367,251239,Sengoku,Supporting,0.0
52367,256253,Solulu,Supporting,1.0
52367,251236,Suzuki,Supporting,0.0
52367,254167,Syberian,Supporting,0.0
52367,253852,Tetsuo,Supporting,0.0
52367,252516,Thomas,Supporting,0.0
52367,255236,Tooru,Supporting,0.0
52367,252841,Tuxedo Man,Supporting,1.0
52367,246845,Waldelia,Supporting,4.0
52367,251235,Wolf,Supporting,0.0
52367,254602,Yamada,Supporting,0.0
52367,246844,Ysha,Supporting,0.0
52367,251238,Yuriko,Supporting,1.0
52481,193571,"Asamura, Yuuta",Main,67.0
52481,193134,"Ayase, Saki",Main,373.0
52481,193576,"Asamura, Taichi",Supporting,2.0
52481,193577,"Ayase, Akiko",Supporting,2.0
52481,215912,"Fujinami, Kaho",Supporting,11.0
52481,215916,"Kudou, Eiha",Supporting,2.0
52481,193573,"Maru, Tomokazu",Supporting,7.0
52481,193572,"Narasaka, Maaya",Supporting,7.0
52481,255103,"Sakamoto, Daisuke",Supporting,0.0
52481,255104,"Sasaki, Tomoya",Supporting,0.0
52481,255692,Satou,Supporting,0.0
52481,215915,"Shinjou, Keisuke",Supporting,1.0
52481,255691,Suzuki,Supporting,0.0
52481,255102,"Tabata, Yumi",Supporting,0.0
52481,193575,"Yomiuri, Shiori",Supporting,103.0
57892,226837,"Ashrain, Seras",Main,38.0
57892,218817,"Mimori, Touka",Main,36.0
57892,253273,"Adamantine, Lili",Supporting,0.0
57892,256342,"Anarveil, Erika",Supporting,0.0
57892,255700,"Angrin, Agito",Supporting,0.0
57892,252893,Ashura,Supporting,0.0
57892,252549,"Bathard, Anglin",Supporting,0.0
57892,252896,"Blaydins, Magats",Supporting,0.0
57892,255392,Costello,Supporting,0.0
57892,253274,"Dorogetti, Monc",Supporting,0.0
57892,255100,Duke Zuan,Supporting,0.0
57892,252897,"Finebard, Zarash",Supporting,0.0
57892,253275,Fosse,Supporting,0.0
57892,250889,"Gar​​​tla​​​nd, Civit",Supporting,1.0
57892,253601,Gizun,Supporting,0.0
57892,253276,"Harclay, Creed",Supporting,0.0
57892,249055,"Ikusaba, Asagi",Supporting,0.0
57892,249056,"Kashima, Kobato",Supporting,2.0
57892,250888,"Kik​ipat, N​​​​yantan",Supporting,5.0
57892,249050,"Kirihara, Takuto",Supporting,0.0
57892,250887,Lisb​​​eth,Supporting,2.0
57892,254630,"Miradiasordzit, Falkendotzine",Supporting,0.0
57892,253954,Mitama,Supporting,0.0
57892,255099,Muaji,Supporting,0.0
57892,253955,Ortola,Supporting,0.0
57892,253952,Orvan,Supporting,0.0
57892,249052,"Oyamada, Shougo",Supporting,0.0
57892,247283,Piggymaru,Supporting,10.0
57892,254627,"Rowan, Jin",Supporting,0.0
57892,253953,Schweiz,Supporting,0.0
57892,252894,"Sengai, Jiobain",Supporting,0.0
57892,254629,"Sentnokia, Alma",Supporting,0.0
57892,254625,"Sigmus, Ganozea",Supporting,0.0
57892,218818,"Sogou, Ayaka",Supporting,57.0
57892,250886,"Speed, Ev​​e",Supporting,1.0
57892,256035,"Suou, Kayako",Supporting,0.0
57892,249059,"Takao, Itsuki",Supporting,1.0
57892,249058,"Takao, Hijiri",Supporting,2.0
57892,247284,Vicius,Supporting,9.0
57892,254628,"Wolletta, Yusef",Supporting,0.0
57892,249057,"Yasu, Tomohiro",Supporting,0.0
57892,252173,"Zakurogi, Tamotsu",Supporting,0.0
54968,169654,"Kitahama, Eiji",Main,64.0
54968,171556,"Nanakura, Rin",Main,745.0
54968,250524,"Iwata, Tsuguto",Supporting,0.0
54968,250525,Megu,Supporting,1.0
54968,253599,Moe,Supporting,1.0
54968,250523,"Nakayama, Motokuni",Supporting,0.0
54968,182110,"Nanakura, Ayaka",Supporting,5.0
54968,250526,"Shirasawa, Kiri",Supporting,0.0
54968,253600,Shiro,Supporting,1.0
55848,238451,Clayface,Main,12.0
55848,238449,Deadshot,Main,5.0
55848,238452,King Shark,Main,7.0
55848,238450,Peacemaker,Main,12.0
55848,158806,"Quinn, Harley",Main,208.0
55848,251871,Adam,Supporting,0.0
55848,242836,Aldora,Supporting,0.0
55848,242837,Cecil,Supporting,1.0
55848,251135,Enchantress,Supporting,0.0
55848,242835,Fione,Supporting,0.0
55848,242833,"Flag, Rick",Supporting,0.0
55848,157166,Joker,Supporting,63.0
55848,242834,Katana,Supporting,6.0
55848,251136,Killer Croc,Supporting,1.0
55848,255156,Lich,Supporting,0.0
55848,251133,Ratcatcher,Supporting,0.0
55848,251134,Thinker,Supporting,0.0
55848,242832,"Waller, Amanda",Supporting,1.0
54724,192452,"Houjou, Tokiyuki",Main,99.0
54724,194767,"Suwa, Yorishige",Main,33.0
54724,254767,"Asada, Tadahiro",Supporting,0.0
54724,208930,"Ashikaga, Tadayoshi",Supporting,1.0
54724,194765,"Ashikaga, Takauji",Supporting,2.0
54724,208928,Botan,Supporting,0.0
54724,253417,"Boumon, Kiyotada",Supporting,0.0
54724,208943,Byakkotsu,Supporting,0.0
54724,208948,Emperor Go-Daigo,Supporting,0.0
54724,208914,Fubuki,Supporting,15.0
54724,208944,Furan,Supporting,0.0
54724,255777,Genba's Father,Supporting,0.0
54724,208933,"Godaiin, Muneshige",Supporting,0.0
54724,252998,Hikari,Supporting,0.0
54724,252997,Homare,Supporting,0.0
54724,208924,"Hoshina, Yasaburou",Supporting,0.0
54724,192453,"Houjou, Takatoki",Supporting,1.0
54724,208915,"Houjou, Kunitoki",Supporting,0.0
54724,208940,"Ichikawa, Sukefusa",Supporting,0.0
54724,252296,"Kanou, Saburou",Supporting,0.0
54724,208913,"Kazama, Genba",Supporting,5.0
54724,208946,"Kiyohara, Shinanonokami",Supporting,0.0
54724,208932,"Kou no, Moroyasu",Supporting,0.0
54724,208931,"Kou no, Moronao",Supporting,1.0
54724,208953,"Kusunoki, Masashige",Supporting,0.0
54724,194769,"Mochizuki, Ayako",Supporting,5.0
54724,252291,"Nagasaki, Enki",Supporting,0.0
54724,252292,"Nagasaki, Takasuke",Supporting,0.0
54724,208917,"Nagoe, Takaie",Supporting,0.0
54724,253001,Narrator,Supporting,0.0
54724,194770,"Nezu, Kojirou",Supporting,7.0
54724,208939,"Ogasawara, Sadamune",Supporting,3.0
54724,208949,Prince Moriyoshi,Supporting,0.0
54724,208929,Sakae,Supporting,0.0
54724,256449,Setarou,Supporting,0.0
54724,252294,"Settsu no, Kiyoko",Supporting,0.0
54724,252293,"Settsu no, Chikaaki",Supporting,0.0
54724,208925,"Shinomiya, Saemontarou",Supporting,0.0
54724,252295,"Shiota, Jirou",Supporting,0.0
54724,208942,Shirou,Supporting,0.0
54724,194766,Shizuku,Supporting,17.0
54724,208941,Shoukan,Supporting,1.0
54724,208918,"Suwa, Moritaka",Supporting,0.0
54724,208919,"Suwa, Tokitsugu",Supporting,0.0
54724,208921,"Unno, Yukiyasu",Supporting,0.0
54724,208947,"Wada, Yonemaru",Supporting,0.0
54724,256133,"Yuuki, Sanjuurou",Supporting,0.0
57058,245257,"Clays, Lynneburg",Main,6.0
57058,245256,Noor,Main,39.0
57058,245265,Carew,Supporting,0.0
57058,245261,"Clays, Rein",Supporting,2.0
57058,245259,Clays,Supporting,0.0
57058,252547,Dalken,Supporting,0.0
57058,245263,Dandalg,Supporting,0.0
57058,254619,Derrida III,Supporting,0.0
57058,248800,Gilbert,Supporting,0.0
57058,245258,"Harness, Ines",Supporting,2.0
57058,245264,Mianne,Supporting,4.0
57058,245266,Oken,Supporting,0.0
57058,255101,Randeus,Supporting,0.0
57058,248799,Rolo,Supporting,2.0
57058,245267,Sain,Supporting,0.0
57058,245262,Sig,Supporting,0.0
57058,252873,Stella,Supporting,0.0
57058,254212,Zadu,Supporting,1.0
49785,22723,Charlés,Main,161.0
49785,5187,"Dragneel, Natsu",Main,22361.0
49785,4839,"Fullbuster, Gray",Main,7584.0
49785,5188,Happy,Main,4195.0
49785,5186,"Heartfilia, Lucy",Main,7913.0
49785,28886,"Marvell, Wendy",Main,1758.0
49785,5189,"Scarlet, Erza",Main,19078.0
49785,62439,"Aguria, Yukino",Supporting,66.0
49785,36687,"Akatsuki, Ren",Supporting,2.0
49785,8296,"Alberona, Cana",Supporting,315.0
49785,31193,"Alors, Max",Supporting,1.0
49785,28559,Angel,Supporting,30.0
49785,26799,Aquarius,Supporting,123.0
49785,142768,August,Supporting,21.0
49785,29752,Bickslow,Supporting,56.0
49785,31156,Bob,Supporting,6.0
49785,130964,Brandish μ,Supporting,135.0
49785,51153,"Cheney, Rogue",Supporting,327.0
49785,29502,"Clive, Gildarts",Supporting,906.0
49785,31146,"Conbolt, Macao",Supporting,0.0
49785,28546,"Connell, Alzack",Supporting,13.0
49785,142549,"Dragneel, Larcade",Supporting,36.0
49785,5333,"Dreyar, Makarov",Supporting,198.0
49785,8294,"Dreyar, Laxus",Supporting,2191.0
49785,163664,Elefseria,Supporting,0.0
49785,51171,"Eucliffe, Sting",Supporting,487.0
49785,29755,Evergreen,Supporting,10.0
49785,22751,"Fernandes, Jellal",Supporting,2920.0
49785,51183,Frosch,Supporting,411.0
49785,31157,Goldmine,Supporting,0.0
49785,40157,Igneel,Supporting,86.0
49785,177100,Ignia,Supporting,10.0
49785,29754,"Justine, Freed",Supporting,209.0
49785,248032,Karameel,Supporting,0.0
49785,194520,Kiria,Supporting,1.0
49785,35202,"Laytis, Hibiki",Supporting,21.0
49785,51185,Lector,Supporting,5.0
49785,9719,"Lockser, Juvia",Supporting,3654.0
49785,194521,Madmole,Supporting,1.0
49785,29493,"McGarden, Levy",Supporting,817.0
49785,164912,Mercphobia,Supporting,5.0
49785,31153,"Mine, Wakaba",Supporting,1.0
49785,28548,"Mulan, Bisca",Supporting,11.0
49785,31195,"Olietta, Laki",Supporting,4.0
49785,33526,Pantherlily,Supporting,88.0
49785,31192,Porlyusica,Supporting,3.0
49785,61229,"Realight, Jenny",Supporting,8.0
49785,16893,"Redfox, Gajeel",Supporting,2674.0
49785,56775,Rob,Supporting,3.0
49785,31194,"Rocko, Warren",Supporting,0.0
49785,194517,Selene,Supporting,6.0
49785,194519,Skullion Raider,Supporting,0.0
49785,30225,"Strauss, Lisanna",Supporting,184.0
49785,5190,"Strauss, Mirajane",Supporting,1545.0
49785,5334,"Strauss, Elfman",Supporting,89.0
49785,36718,"Tilm, Eve",Supporting,4.0
49785,164911,Touka,Supporting,4.0
49785,37771,"Vandalay Kotobuki, Ichiya",Supporting,166.0
49785,50163,"Vermillion, Mavis",Supporting,1499.0
49785,28116,Virgo,Supporting,143.0
49785,36689,Yajima,Supporting,0.0
49785,37720,Zeref,Supporting,1954.0
54913,235205,"Ashorc, Broughston",Main,7.0
54913,235207,"Draqul, Alicerette",Main,14.0
54913,235206,"Eldwarf, Mizett",Main,1.0
54913,235204,"Elfelt, Reanette",Main,76.0
54913,235203,"Gladiatol, Rick",Main,22.0
54913,252744,Adolf,Supporting,0.0
54913,254130,"Blacksmith, Daniel Dan",Supporting,0.0
54913,256222,"Bronzeleo, Reinhard",Supporting,0.0
54913,255260,Commentator,Supporting,1.0
54913,243974,"Diarmuit, Raster",Supporting,0.0
54913,243973,"Diarmuit, Angelica",Supporting,10.0
54913,243975,"Diarmuit, Freed",Supporting,0.0
54913,251971,Domuld,Supporting,0.0
54913,251972,"Ellsernia, Sylvester",Supporting,0.0
54913,254132,Gold,Supporting,0.0
54913,251970,"Granger, Alica",Supporting,3.0
54913,254135,Grit,Supporting,0.0
54913,253117,"Hurworth, Zaid",Supporting,0.0
54913,249313,"Laurot, Linx",Supporting,0.0
54913,253462,"Lucas, Rei",Supporting,0.0
54913,254131,Milicia,Supporting,1.0
54913,251942,Narrator,Supporting,0.0
54913,254133,Nicholas,Supporting,0.0
54913,250881,"Resurrect, Snape",Supporting,0.0
54913,250879,"Resurrect, Geese",Supporting,0.0
54913,254391,"Thompson, Helen",Supporting,0.0
54913,254134,Tris,Supporting,0.0
54913,249314,"Urwolf, Kelvin",Supporting,1.0
57876,207950,Ike,Main,6.0
57876,207953,Alistair,Supporting,1.0
57876,252481,Basteo,Supporting,0.0
57876,253532,Batson,Supporting,0.0
57876,254184,Beio,Supporting,0.0
57876,254561,Carossa,Supporting,0.0
57876,207955,Cefiro,Supporting,26.0
57876,207954,Dairokuten Demon Lord,Supporting,10.0
57876,254186,E Rudole,Supporting,0.0
57876,207958,Fiorentina,Supporting,0.0
57876,254185,Gamos,Supporting,0.0
57876,207956,Günther,Supporting,0.0
57876,252483,Jace,Supporting,0.0
57876,207961,Jiron,Supporting,5.0
57876,254183,Kushana,Supporting,0.0
57876,207952,Lilith,Supporting,4.0
57876,254560,"Octave, Eltria",Supporting,0.0
57876,207957,"Octave, Julia",Supporting,0.0
57876,247488,Romberg,Supporting,1.0
57876,207951,Satie,Supporting,3.0
57876,255329,Walter,Supporting,0.0
53802,196218,"Amano, Ririsa",Main,150.0
53802,208231,"Kisaki, Aria",Main,8.0
53802,208230,Noa,Main,15.0
53802,196217,"Okumura, Masamune",Main,15.0
53802,196219,"Tachibana, Mikari",Main,165.0
53802,208246,753♡,Supporting,17.0
53802,253859,Akane,Supporting,0.0
53802,253297,Akito,Supporting,0.0
53802,253860,Bakiko,Supporting,0.0
53802,208240,Eri,Supporting,2.0
53802,208232,"Hanyuu, Mayuri",Supporting,40.0
53802,255784,"Higarashi, Yoichi",Supporting,0.0
53802,254741,"Kakehashi, Asami",Supporting,0.0
53802,208237,Magino,Supporting,2.0
53802,253861,Miyabi,Supporting,1.0
53802,208238,Ogino,Supporting,0.0
53802,254742,Saitou,Supporting,0.0
53802,253858,Suzuki,Supporting,0.0
53802,208233,"Taki, Midori",Supporting,8.0
56062,151626,"Anise, Jeanne E.",Main,11.0
56062,151627,Rinne,Main,30.0
56062,151625,"Vento, Kai Sakura",Main,12.0
56062,254066,Alfreya,Supporting,0.0
56062,183640,"Alighieri, Dante Guelph",Supporting,0.0
56062,255441,Asurasoraka,Supporting,0.0
56062,255755,Balmung,Supporting,0.0
56062,254068,Great Elder,Supporting,1.0
56062,183637,"Highroll, Ashran",Supporting,0.0
56062,183645,Hinemarill,Supporting,2.0
56062,183638,"Miskotti, Saki",Supporting,0.0
56062,254067,Qubirey,Supporting,1.0
56062,254330,Raphaelo,Supporting,0.0
