anime_id,character_id,name,role,favorites
50855,44931,Analyzer,Supporting,8.0
50855,172163,Analyzers AU-19,Supporting,0.0
50855,257214,"Bandou, Heiji",Supporting,0.0
50855,59789,"Domon, Ryuusuke",Supporting,1.0
50855,79849,"Hoshina, Tooru",Supporting,0.0
50855,132399,"Kiryuu, Mikage",Supporting,6.0
50855,245622,"Kitano, Seiya",Supporting,0.0
50855,257213,"Kyouzuka, Miyako",Supporting,0.0
50855,79845,"Misaki, Yuria",Supporting,3.0
50855,146411,"Nanbu, Yasuo",Supporting,0.0
50855,150493,"Oota, Kenjirou",Supporting,0.0
50855,257215,"Raiden, Caroline",Supporting,0.0
50855,245620,Rambell,Supporting,1.0
50855,257245,"Sakamoto, Shigeru",Supporting,0.0
50855,42964,"Sanada, Shirou",Supporting,23.0
50855,155744,"Serizawa, Kotetsu",Supporting,0.0
50855,42711,"Shima, Daisuke",Supporting,3.0
50855,83539,"Shinohara, Hiroki",Supporting,0.0
50855,59139,"Tokugawa, Tasuke",Supporting,1.0
50855,172119,"Toudou, Saki",Supporting,3.0
50855,59627,"Toudou, Heikurou",Supporting,0.0
54603,248500,Anzu-chan,Main,0.0
54603,248501,Karin-chan,Main,0.0
54603,248505,Binbougami,Supporting,0.0
54603,248506,King Enma,Supporting,0.0
54603,248504,Osho-san,Supporting,0.0
54603,248502,Tetsuya,Supporting,0.0
54603,248503,Yuuki,Supporting,0.0
59010,92787,Storyteller,Main,71.0
58905,249249,"Mano, Kazuto",Main,0.0
58905,248896,"Mutou, Yayoi",Main,0.0
59750,209476,"Mori, Calliope",Main,132.0
59750,158806,"Quinn, Harley",Main,207.0
59750,238451,Clayface,Supporting,12.0
59750,238449,Deadshot,Supporting,5.0
59750,242833,"Flag, Rick",Supporting,0.0
59750,238452,King Shark,Supporting,7.0
59750,238450,Peacemaker,Supporting,12.0
59750,209476,"Mori, Calliope",Main,132.0
59750,158806,"Quinn, Harley",Main,207.0
59750,238451,Clayface,Supporting,12.0
59750,238449,Deadshot,Supporting,5.0
59750,242833,"Flag, Rick",Supporting,0.0
59750,238452,King Shark,Supporting,7.0
59750,238450,Peacemaker,Supporting,12.0
56207,151865,"Mo, Fan",Main,213.0
56207,151865,"Mo, Fan",Main,213.0
58776,253729,"Nanase, Haruka",Main,7.0
58776,255252,Nazaki,Main,0.0
58776,255253,Ryousuke,Main,0.0
58894,134420,"Hasebe, Heshikiri",Main,33.0
58894,134384,"Kunihiro, Yamanbagiri",Main,134.0
58894,256096,"Akechi, Mitsuhide",Supporting,0.0
58894,134391,"Aoe, Nikkari",Supporting,27.0
58894,158591,"Fudou, Yukimitsu",Supporting,5.0
58894,134393,"Hitofuri, Ichigo",Supporting,39.0
58894,134406,Hotarumaru,Supporting,34.0
58894,134388,Ishikirimaru,Supporting,10.0
58894,134424,Jiroutachi,Supporting,10.0
58894,134382,"Kanesada, Kasen",Supporting,11.0
58894,134381,"Kiyomitsu, Kashuu",Supporting,224.0
58894,150751,Konnosuke,Supporting,7.0
58894,134385,"Kotetsu, Hachisuka",Supporting,4.0
58894,134415,"Kunihiro, Yamabushi",Supporting,7.0
58894,134416,"Kunihiro, Horikawa",Supporting,62.0
58894,134423,"Kuninaga, Tsurumaru",Supporting,210.0
58894,134407,"Kunitoshi, Aizen",Supporting,3.0
58894,134422,"Masakuni, Doudanuki",Supporting,12.0
58894,134409,"Mitsutada, Shokudaikiri",Supporting,144.0
58894,134386,"Munechika, Mikazuki",Supporting,349.0
58894,134392,Nakigitsune,Supporting,54.0
58894,134419,Ookurikara,Supporting,61.0
58894,134426,Otegine,Supporting,2.0
58894,134411,"Samonji, Souza",Supporting,9.0
58894,134408,Tonbokiri,Supporting,18.0
58894,134400,"Toushirou, Midare",Supporting,15.0
58894,134395,"Toushirou, Honebami",Supporting,23.0
58894,134396,"Toushirou, Hirano",Supporting,1.0
58894,134397,"Toushirou, Atsushi",Supporting,2.0
58894,134398,"Toushirou, Maeda",Supporting,2.0
58894,134399,"Toushirou, Akita",Supporting,7.0
58894,134404,Uguisumaru,Supporting,3.0
58894,256097,Yasuke,Supporting,0.0
58894,134383,"Yoshiyuki, Mutsunokami",Supporting,85.0
59274,190045,"Namihira, Bon",Main,2.0
59274,190047,"Yasukawa, Yumiko",Main,0.0
59274,190048,Buyoyon,Supporting,0.0
59274,197646,"Fujiko F., Fujio",Supporting,1.0
59274,245508,Gayler,Supporting,1.0
59274,218162,"Namihira, Mother",Supporting,0.0
59274,252993,Rebecca,Supporting,0.0
59274,190050,"Shiraishi, Tetsuo",Supporting,0.0
59274,245507,"Shiraki, Youko",Supporting,0.0
59274,190046,"Stream, Ream",Supporting,5.0
59274,245506,Yanagisawa,Supporting,0.0
59274,215545,Zabrock,Supporting,0.0
54143,250859,"Aikawa, Kuon",Main,0.0
54143,238872,"Myoudou, Akina",Main,5.0
54143,238877,Gabwelius,Supporting,0.0
54143,235719,Gui,Supporting,0.0
54143,219084,"Hazama, Michiru",Supporting,5.0
54143,238873,"Inabe, Nao",Supporting,5.0
54143,191363,"Iseki, Masanori",Supporting,2.0
54143,250862,"Kanae, Senka",Supporting,1.0
54143,219083,"Kiyokura, Taizou",Supporting,2.0
54143,250861,"Kurosaki, Kyouma",Supporting,0.0
54143,221248,"Mukae, Jinki",Supporting,2.0
54143,238876,"Myoudou, Hikari",Supporting,2.0
54143,191360,"Ookura, Megumi",Supporting,5.0
54143,250860,"Saionji, Yuna",Supporting,0.0
54143,238875,"Saitou, Mikoto",Supporting,2.0
54143,191362,"Seto, Tomari",Supporting,4.0
54143,250863,Sybilt,Supporting,0.0
54143,238874,"Yobitsugi, Suou",Supporting,0.0
58892,256651,Daisuke,Main,0.0
58892,256648,"Honjou, Chisato",Main,1.0
58892,256646,"Inoue, Mitsuki",Main,1.0
58892,256644,"Izumi, Fuuka",Main,2.0
58892,256643,"Morishita, Nagisa",Main,3.0
59049,251281,"Hosoi, Mariko",Main,0.0
59049,251282,"Kirigaya, Nagi",Main,0.0
59049,251283,"Kanzaki, Rina",Supporting,0.0
59049,251284,"Makishima, Kouhei",Supporting,0.0
59049,251285,"Satou, Kazuki",Supporting,0.0
59049,251286,"Shindou, Moeka",Supporting,0.0
57754,227731,"Chihaya, Anon",Main,97.0
57754,227732,"Kaname, Raana",Main,61.0
57754,227734,"Nagasaki, Soyo",Main,72.0
57754,227735,"Shiina, Taki",Main,33.0
57754,227730,"Takamatsu, Tomori",Main,216.0
59162,25087,Alexandria Meat,Main,2.0
59162,3364,"Kinniku, Suguru",Main,91.0
59162,171575,Akuma Shougun,Supporting,3.0
59162,33757,Ashuraman,Supporting,4.0
59162,146060,Atlantis,Supporting,1.0
59162,191815,Big the Budo,Supporting,0.0
59162,25095,Brocken Jr.,Supporting,10.0
59162,25071,Buffaloman,Supporting,10.0
59162,141172,Iwao,Supporting,1.0
59162,141171,Kinkotsuman,Supporting,2.0
59162,170127,Kinnikuman Super Phoenix,Supporting,0.0
59162,33788,Neptuneman,Supporting,1.0
59162,8079,"Ramenman, Victory",Supporting,18.0
59162,41780,Robin Mask,Supporting,29.0
59162,146059,Springman,Supporting,1.0
59162,25096,Terryman,Supporting,14.0
59162,29743,Warsman,Supporting,21.0
59162,25097,Wolfman,Supporting,0.0
56215,189308,"Bai, Xiaochun",Main,69.0
59465,145734,"Fujimaru, Ritsuka",Main,144.0
59465,145733,"Kyrielight, Mash",Main,1400.0
59465,130007,Aka no Lancer,Supporting,534.0
59465,254512,Amazoness A,Supporting,0.0
59465,254513,Amazoness B,Supporting,0.0
59465,254514,Amazoness C,Supporting,0.0
59465,199284,Arjuna,Supporting,20.0
59465,199199,Ashwatthama,Supporting,1.0
59465,2585,Assassin,Supporting,178.0
59465,3255,"Atlasia, Sion Eltnam",Supporting,139.0
59465,173524,Berserker,Supporting,24.0
59465,233632,"Bonaparte, Napoleon",Supporting,1.0
59465,231196,"Caesar, Gaius Julius",Supporting,0.0
59465,228260,Captain Nemo,Supporting,1.0
59465,256883,Charlemagne,Supporting,0.0
59465,256663,Cleopatra,Supporting,0.0
59465,169279,"da Vinci, Leonardo",Supporting,52.0
59465,162000,Hassan of the Serenity,Supporting,29.0
59465,257189,Himiko,Supporting,0.0
59465,256273,"Huyan, Zhuo",Supporting,0.0
59465,257190,Iyo,Supporting,0.0
59465,243180,Kama,Supporting,7.0
59465,169591,Kiyohime,Supporting,36.0
59465,79995,Kuro no Rider,Supporting,4560.0
59465,213043,"Kyokutei, Bakin",Supporting,1.0
59465,222863,Lancer,Supporting,3.0
59465,169924,"Miyamoto, Musashi",Supporting,207.0
59465,203685,"Murasaki, Shikibu",Supporting,5.0
59465,222865,"Musik, Goredolf",Supporting,0.0
59465,179613,Nitocris,Supporting,54.0
59465,187694,Osakabehime,Supporting,10.0
59465,134604,Ozymandias,Supporting,109.0
59465,201761,"Rasputin, Grigori",Supporting,3.0
59465,190702,Red Hare,Supporting,1.0
59465,256884,Roland,Supporting,0.0
59465,257191,"Saitou, Hajime",Supporting,0.0
59465,256664,"Sen, Rikyuu",Supporting,0.0
59465,226328,Tezcatlipoca,Supporting,3.0
59465,254337,Tlaloc,Supporting,0.0
59465,145734,"Fujimaru, Ritsuka",Main,144.0
59465,145733,"Kyrielight, Mash",Main,1400.0
59465,130007,Aka no Lancer,Supporting,534.0
59465,254512,Amazoness A,Supporting,0.0
59465,254513,Amazoness B,Supporting,0.0
59465,254514,Amazoness C,Supporting,0.0
59465,199284,Arjuna,Supporting,20.0
59465,199199,Ashwatthama,Supporting,1.0
59465,2585,Assassin,Supporting,178.0
59465,3255,"Atlasia, Sion Eltnam",Supporting,139.0
59465,173524,Berserker,Supporting,24.0
59465,233632,"Bonaparte, Napoleon",Supporting,1.0
59465,231196,"Caesar, Gaius Julius",Supporting,0.0
59465,228260,Captain Nemo,Supporting,1.0
59465,256883,Charlemagne,Supporting,0.0
59465,256663,Cleopatra,Supporting,0.0
59465,169279,"da Vinci, Leonardo",Supporting,52.0
59465,162000,Hassan of the Serenity,Supporting,29.0
59465,257189,Himiko,Supporting,0.0
59465,256273,"Huyan, Zhuo",Supporting,0.0
59465,257190,Iyo,Supporting,0.0
59465,243180,Kama,Supporting,7.0
59465,169591,Kiyohime,Supporting,36.0
59465,79995,Kuro no Rider,Supporting,4560.0
59465,213043,"Kyokutei, Bakin",Supporting,1.0
59465,222863,Lancer,Supporting,3.0
59465,169924,"Miyamoto, Musashi",Supporting,207.0
59465,203685,"Murasaki, Shikibu",Supporting,5.0
59465,222865,"Musik, Goredolf",Supporting,0.0
59465,179613,Nitocris,Supporting,54.0
59465,187694,Osakabehime,Supporting,10.0
59465,134604,Ozymandias,Supporting,109.0
59465,201761,"Rasputin, Grigori",Supporting,3.0
59465,190702,Red Hare,Supporting,1.0
59465,256884,Roland,Supporting,0.0
59465,257191,"Saitou, Hajime",Supporting,0.0
59465,256664,"Sen, Rikyuu",Supporting,0.0
59465,226328,Tezcatlipoca,Supporting,3.0
59465,254337,Tlaloc,Supporting,0.0
59120,251867,Kirill,Main,4.0
59120,251866,"Kirishima, Ryuuki",Main,1.0
59120,251869,"Kirishima, Reiko",Supporting,0.0
59120,251868,"Ueno, Chiaki",Supporting,1.0
56488,2578,"Kaminagi, Ryouko",Main,28.0
56488,2581,"Misaki, Shizuno",Main,5.0
56488,2579,"Sogoru, Kyou",Main,16.0
56488,2582,"Avenir, Chris",Supporting,1.0
56488,249598,Basforta,Supporting,0.0
56488,249595,Giten,Supporting,0.0
56488,2584,"Jen, May-Yu",Supporting,0.0
56488,249602,Lupa,Supporting,0.0
56488,2583,"Mao, Lu Sheng",Supporting,4.0
56488,2580,May-Yen,Supporting,0.0
56488,249597,Milch,Supporting,0.0
56488,15734,Minato,Supporting,15.0
56488,249596,Sefto,Supporting,0.0
56488,249599,Sid,Supporting,0.0
56488,249600,Tooya,Supporting,0.0
56488,249601,Tsukuruna,Supporting,0.0
56488,244246,"Welt, Hal",Supporting,0.0
59363,244640,Fuu,Main,12.0
59363,244587,Ichiko,Main,8.0
59363,244535,Live,Main,26.0
59363,244677,Tokage,Main,6.0
59363,244743,Yuki,Main,15.0
59363,244397,"Sonoue, Masaki",Supporting,38.0
59363,244640,Fuu,Main,12.0
59363,244587,Ichiko,Main,8.0
59363,244535,Live,Main,26.0
59363,244677,Tokage,Main,6.0
59363,244743,Yuki,Main,15.0
59363,244397,"Sonoue, Masaki",Supporting,38.0
58462,240102,"Inukai, Komugi",Main,35.0
58462,240143,"Inukai, Iroha",Main,11.0
58462,252376,Natsuki,Main,0.0
58462,240145,"Nekoyashiki, Mayu",Main,16.0
58462,240144,"Nekoyashiki, Yuki",Main,20.0
58462,240147,"Toyama, Daifuku",Main,4.0
58462,240146,"Toyama, Satoru",Main,8.0
58462,136826,"Asahina, Mirai",Supporting,37.0
58462,223407,Ellee,Supporting,12.0
58462,136718,"Hanami, Kotoha",Supporting,28.0
58462,223403,"Harewataru, Sora",Supporting,72.0
58462,223406,"Hijiri, Ageha",Supporting,40.0
58462,136716,"Izayoi, Liko",Supporting,38.0
58462,136822,Mofurun,Supporting,23.0
58462,223404,"Nijigaoka, Mashiro",Supporting,56.0
58462,223405,"Yuunagi, Tsubasa",Supporting,40.0
59596,7453,"Bartholomew, Kuma",Main,652.0
59596,22646,"Emporio, Ivankov",Main,153.0
59596,4884,"Monkey D., Dragon",Main,289.0
59596,32893,Sabo,Main,1740.0
59596,85647,Bartolomeo,Supporting,713.0
59596,5627,Brook,Supporting,10720.0
59596,85649,Cavendish,Supporting,61.0
59596,2754,"Donquixote, Doflamingo",Supporting,4412.0
59596,64,Franky,Supporting,6482.0
59596,108597,Hack,Supporting,1.0
59596,43093,Koala,Supporting,85.0
59596,162401,Lindbergh,Supporting,1.0
59596,40,"Monkey D., Luffy",Supporting,140867.0
59596,723,Nami,Supporting,15811.0
59596,61,"Nico, Robin",Supporting,21947.0
59596,85651,Rebecca,Supporting,54.0
59596,62,"Roronoa, Zoro",Supporting,111424.0
59596,20175,Roswald,Supporting,0.0
59596,305,Sanji,Supporting,31626.0
59596,309,"Tony Tony, Chopper",Supporting,16133.0
59596,724,Usopp,Supporting,14400.0
59596,26321,Vegapunk,Supporting,18.0
58926,249387,Golden Retriever,Main,0.0
58926,249384,Legendary Final Climax Bomb,Main,0.0
58926,252425,"Checkers, Center Part",Supporting,0.0
58926,249390,Cursed Guitar Case,Supporting,0.0
58926,249385,End of the World,Supporting,0.0
58926,249391,God Eyes,Supporting,0.0
58926,249392,Invisible Stalker,Supporting,0.0
58926,249394,Mohawk Dots,Supporting,0.0
58926,249393,Perm Stripe,Supporting,0.0
58926,249386,Ukkari Hacibee,Supporting,3.0
58926,249388,Uninvited Guest,Supporting,0.0
58926,249389,Wizard,Supporting,0.0
59276,231381,"Kotobuki, Hisako",Main,7.0
59276,231383,"Michinoku, Komaro",Main,23.0
59276,231378,"Mizunoe, Ume",Main,1.0
59276,231380,"Otori, Tan",Main,9.0
59276,231379,"Terui, Arisu",Main,3.0
59276,231377,"Hiratsuka, Satomi",Supporting,1.0
59276,231385,"Honma, Chloe",Supporting,0.0
59276,231382,"Houjo, Youka",Supporting,1.0
59276,252691,"Janome, Wani",Supporting,1.0
59276,253774,"Saegusa, Yoshino",Supporting,0.0
59276,231381,"Kotobuki, Hisako",Main,7.0
59276,231383,"Michinoku, Komaro",Main,23.0
59276,231378,"Mizunoe, Ume",Main,1.0
59276,231380,"Otori, Tan",Main,9.0
59276,231379,"Terui, Arisu",Main,3.0
59276,231377,"Hiratsuka, Satomi",Supporting,1.0
59276,231385,"Honma, Chloe",Supporting,0.0
59276,231382,"Houjo, Youka",Supporting,1.0
59276,252691,"Janome, Wani",Supporting,1.0
59276,253774,"Saegusa, Yoshino",Supporting,0.0
59770,192452,"Houjou, Tokiyuki",Main,99.0
59770,194767,"Suwa, Yorishige",Main,33.0
59770,194765,"Ashikaga, Takauji",Supporting,2.0
59770,208914,Fubuki,Supporting,15.0
59770,192453,"Houjou, Takatoki",Supporting,1.0
59770,208915,"Houjou, Kunitoki",Supporting,0.0
59770,208940,"Ichikawa, Sukefusa",Supporting,0.0
59770,208913,"Kazama, Genba",Supporting,5.0
59770,194769,"Mochizuki, Ayako",Supporting,5.0
59770,194770,"Nezu, Kojirou",Supporting,7.0
59770,208939,"Ogasawara, Sadamune",Supporting,3.0
59770,252294,"Settsu no, Kiyoko",Supporting,0.0
59770,252293,"Settsu no, Chikaaki",Supporting,0.0
59770,194766,Shizuku,Supporting,17.0
59770,208941,Shoukan,Supporting,1.0
59770,208918,"Suwa, Moritaka",Supporting,0.0
58522,245650,Colon,Main,3.0
58522,245653,Jel,Main,3.0
58522,245652,Nanamori,Main,5.0
58522,245648,Riinu,Main,6.0
58522,245649,Root,Main,3.0
58522,245651,Satomi,Main,2.0
59148,253766,"Moriarty, Sherry",Main,0.0
59148,253765,"Moriarty, James",Main,0.0
59148,253768,Miss Fairlady,Supporting,0.0
59148,253767,"Whey Cochon, Porgrette",Supporting,0.0
59944,256589,Dooh,Main,0.0
59944,256890,Gogoat,Main,0.0
59944,256888,Julian,Main,0.0
59944,257200,Koaruhie,Main,0.0
59944,257132,Konoyozaru,Main,0.0
59944,256398,Okorizaru,Main,0.0
59944,254838,Pamo,Main,0.0
59944,215505,Upah,Main,18.0
59944,223094,Arbok,Supporting,0.0
59944,222763,Caterpie,Supporting,2.0
59944,223180,Dedenne,Supporting,2.0
59944,222874,Eipam,Supporting,0.0
59944,232597,Eneko,Supporting,1.0
59944,222122,Kabigon,Supporting,20.0
59944,222352,Koduck,Supporting,44.0
59944,256889,Lucas,Supporting,0.0
59944,223095,Matadogas,Supporting,0.0
59944,215580,Nazonokusa,Supporting,3.0
59944,234566,Nyasper,Supporting,1.0
59944,232598,Nymphia,Supporting,13.0
59944,254835,Usohachi,Supporting,0.0
59944,141183,Usokki,Supporting,0.0
59944,222345,Yadon,Supporting,7.0
59944,222342,Yancham,Supporting,0.0
59118,256769,Reginetta,Main,0.0
59118,256771,Lamia,Supporting,0.0
59118,256770,Slime Girl,Supporting,0.0
59301,253698,Mavuika,Main,3.0
59301,253702,"Ajaw, K'uhul",Supporting,0.0
59301,253705,Chasca,Supporting,0.0
59301,253703,Citlali,Supporting,0.0
59301,253706,Iansan,Supporting,0.0
59301,246950,Il Capitano,Supporting,11.0
59301,253700,Kachina,Supporting,0.0
59301,253701,Kinich,Supporting,1.0
59301,253699,Mualani,Supporting,5.0
59301,253707,Ororon,Supporting,0.0
59301,253704,Xilonen,Supporting,5.0
59908,179678,Aramaki,Main,10.0
59908,21093,Borsalino,Main,619.0
59908,82259,Isshou,Main,333.0
59908,12361,Koby,Main,173.0
59908,8064,"Monkey D., Garp",Main,752.0
59908,22687,Sakazuki,Main,315.0
59908,64,Franky,Supporting,6479.0
59908,12362,Helmeppo,Supporting,11.0
59908,241452,Hibari,Supporting,2.0
59908,18938,Jinbe,Supporting,4140.0
59908,2752,Kuzan,Supporting,715.0
59908,40,"Monkey D., Luffy",Supporting,140850.0
59908,723,Nami,Supporting,15809.0
59908,61,"Nico, Robin",Supporting,21942.0
59908,2072,"Portgas D., Ace",Supporting,11214.0
59908,242014,"Prince, Grus",Supporting,0.0
59908,62,"Roronoa, Zoro",Supporting,111413.0
59908,305,Sanji,Supporting,31621.0
59908,13018,Sengoku,Supporting,35.0
59908,21804,Sentoumaru,Supporting,3.0
59908,724,Usopp,Supporting,14397.0
59908,26321,Vegapunk,Supporting,18.0
59908,20289,"X, Drake",Supporting,29.0
59807,128412,Convoy,Main,25.0
59807,3920,Megatron,Main,65.0
59245,231936,"Meng, Chuan",Main,6.0
59398,238044,"Fang, Han",Main,0.0
59389,257251,"Chen, Pingan",Main,0.0
59389,257252,"Ning, Yao",Supporting,0.0
58196,48845,Kocchi,Main,4.0
58196,13564,"Yamada, Miwa",Main,6.0
58196,13563,"Yamada, Kento",Main,11.0
58196,11809,"Yamada, Youhei",Main,13.0
58196,10765,"Yamada, Chi",Main,603.0
58196,255783,Aina,Supporting,0.0
58196,255782,Breezy,Supporting,0.0
58196,255781,Champuru,Supporting,0.0
58196,16307,Kuroino,Supporting,31.0
58196,255822,Sa,Supporting,0.0
58196,255821,Shi,Supporting,0.0
58196,255780,Sunny,Supporting,0.0
58797,217910,"Huo, Linger",Main,7.0
58797,217906,"Shi, Hao",Main,37.0
59428,184049,"Houshou, Marine",Main,741.0
58944,249616,MAMEchi,Main,0.0
58944,249611,Pihai,Main,0.0
58944,249617,Pop-poh,Main,0.0
58944,249612,Rain,Main,0.0
58944,249615,Ya-nu-ka-mi,Main,0.0
58944,249621,Bira,Supporting,0.0
58944,249614,Chimata,Supporting,0.0
58944,249618,Chulala,Supporting,0.0
58944,249613,Micoon,Supporting,0.0
58944,249619,Moco,Supporting,0.0
58944,249620,Ruru,Supporting,0.0
58506,250582,Puppy,Main,0.0
58506,238984,Dog-senpai,Supporting,0.0
58506,250583,Shaking Dog,Supporting,0.0
59275,134763,"Ichijou, Shin",Main,6.0
59275,134766,"Juuouin, Kakeru",Supporting,6.0
59275,83561,"Mihama, Kouji",Supporting,11.0
59275,134768,"Saionji, Leo",Supporting,4.0
59275,134769,"Suzuno, Yuu",Supporting,3.0
59275,134764,"Tachibana, Yukinojou",Supporting,9.0
59275,134767,"Takahashi, Minato",Supporting,1.0
59011,252364,"Higuma, Akira",Main,0.0
59011,252363,"Kujou, Kentarou",Main,0.0
59011,252365,"Leo, Ryou",Main,0.0
59011,252360,"Leo, Akito",Main,0.0
59011,252359,"Saikawa, Kyuusaku",Main,0.0
59011,252362,"Shouji, Nao",Main,0.0
59011,252361,"Udou, Yuusei",Main,0.0
59385,253709,Sibuxiang,Main,3.0
59385,253376,Tianlu,Main,0.0
59385,255109,Tuye,Supporting,4.0
59629,176208,"Cretia, Liselotte",Main,49.0
59629,147858,Rio,Main,450.0
59629,188157,Aishia,Supporting,143.0
59629,147860,"Claire, Celia",Supporting,448.0
59629,199304,"Gavaness, Aria",Supporting,1.0
59629,199290,"Sendou, Aki",Supporting,2.0
59629,199291,"Sendou, Masato",Supporting,3.0
59996,83549,Gumi,Main,268.0
59996,9272,"Kagamine, Rin",Main,723.0
59996,19274,"Megurine, Luka",Main,672.0
59615,144902,Lillie,Main,276.0
59615,192916,Mary,Main,71.0
59615,37480,N,Main,626.0
59615,250964,Dorameshiya,Supporting,0.0
59615,250966,Dorapult,Supporting,0.0
59615,250965,Doronch,Supporting,0.0
59615,2909,Kasumi,Supporting,551.0
59615,222352,Koduck,Supporting,44.0
59615,222291,Lizardon,Supporting,21.0
59615,189269,Pichu,Supporting,6.0
59615,222244,Pippi,Supporting,0.0
59615,60323,Reshiram,Supporting,3.0
59615,254837,Uu,Supporting,0.0
59615,41132,Zoroark,Supporting,19.0
59616,223180,Dedenne,Main,2.0
59616,222355,Nassy,Main,0.0
59616,222123,Kairyuu,Supporting,4.0
59616,189269,Pichu,Supporting,6.0
59616,3891,Pikachu,Supporting,1788.0
59616,207534,Purin,Supporting,17.0
59616,53521,Togepi,Supporting,58.0
59616,222345,Yadon,Supporting,7.0
59616,218344,Zenigame,Supporting,16.0
59656,17947,Shirona,Main,321.0
59656,27162,"Tsuwabuki, Daigo",Main,96.0
59656,7042,Wataru,Main,22.0
59656,36904,Arceus,Supporting,20.0
59656,222475,Gaburiasu,Supporting,8.0
59656,222123,Kairyuu,Supporting,4.0
59656,222474,Metagross,Supporting,4.0
59357,209632,Gekkouga,Main,50.0
59357,251025,Irukaman,Main,0.0
59357,234571,Kuwassu,Main,1.0
59357,199750,Pochama,Main,52.0
59620,222830,Golone,Main,0.0
59620,254959,Gorirander,Main,0.0
59620,240082,Hassboh,Main,1.0
59620,254839,Kanuchan,Main,0.0
59620,254836,Makunoshita,Main,0.0
59620,254838,Pamo,Main,0.0
59620,234568,Sarunori,Main,1.0
59620,254960,Strinder,Main,0.0
59620,254835,Usohachi,Main,0.0
59620,141183,Usokki,Main,0.0
59620,254837,Uu,Main,0.0
59620,254834,Wanriki,Main,0.0
59620,223630,Balkie,Supporting,0.0
59620,222763,Caterpie,Supporting,2.0
59620,215506,Diguda,Supporting,1.0
59620,250964,Dorameshiya,Supporting,0.0
59620,250966,Dorapult,Supporting,0.0
59620,222351,Ishitsubute,Supporting,1.0
59620,222352,Koduck,Supporting,44.0
59620,222120,Koiking,Supporting,3.0
59620,223704,Minun,Supporting,3.0
59620,200449,Mokurou,Supporting,27.0
59620,222356,Mukuhawk,Supporting,0.0
59620,222355,Nassy,Supporting,0.0
59620,189269,Pichu,Supporting,6.0
59620,223703,Plusle,Supporting,1.0
59620,207534,Purin,Supporting,17.0
59620,215505,Upah,Supporting,18.0
59620,234564,Yanappu,Supporting,0.0
59789,246010,"Hiodoshi, Ao",Main,2.0
59372,222765,Houou,Main,0.0
59372,222291,Lizardon,Main,21.0
59901,256164,Ran,Main,0.0
59901,256165,Sensei,Main,0.0
59875,3891,Pikachu,Main,1788.0
59875,225626,Blacky,Supporting,6.0
59875,222764,Butterfree,Supporting,2.0
59875,222118,Gardie,Supporting,2.0
59875,222828,Nyorozo,Supporting,1.0
59875,222244,Pippi,Supporting,0.0
59875,234568,Sarunori,Supporting,1.0
59790,130935,"Matsuno, Juushimatsu",Main,863.0
59790,130936,"Matsuno, Todomatsu",Main,310.0
59790,130934,"Matsuno, Ichimatsu",Main,1283.0
59790,130933,"Matsuno, Choromatsu",Main,370.0
59790,130932,"Matsuno, Karamatsu",Main,1186.0
59790,89105,"Matsuno, Osomatsu",Main,388.0
59946,256388,"Impala, Tame",Main,0.0
